ZIP_CODE,STATE_NAME,PARENT_NAME,PARENT_ID,PAYER_NAME,PAYER_ID,OVERALL,COMMERCIAL,COMMERCIAL_FI,FI_HMO,FI_PPO,FI_POS,FI_INDEMNITY,PUBLIC_HIX_INDIVIDUAL,PUBLIC_HIX_SHOP,FI_CDHP,COMMERCIAL_SI,SI_HMO,SI_PPO,SI_POS,SI_INDEMNITY,SI_CDHP,MEDICARE_ADVANTAGE_PART_C,PAYER_MANAGED_MEDICAID,MGD_MEDICAID_TITLE_19,MGD_MEDICAID_TITLE_21_CHIP,MGD_MEDICAID_SPECIALTY_PROGRAMS,MANAGED_MEDICAID_DUAL_ELIGIBLE,TRICARE,CREATED_AT
15644,Pennsylvania,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
17265,Pennsylvania,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
18610,Pennsylvania,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
20180,Virginia,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,4,4,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
21045,Maryland,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,14,14,3,0,3,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
21620,Maryland,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,240,240,47,0,47,0,0,0,0,4,193,0,193,0,0,16,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
22663,Virginia,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,4,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
23602,Virginia,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,3,3,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
25442,West Virginia,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
27233,North Carolina,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
27565,North Carolina,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
27888,North Carolina,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
28399,North Carolina,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
29589,South Carolina,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
29910,South Carolina,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,21,21,1,0,1,0,0,0,0,0,20,0,20,0,0,2,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
30534,Georgia,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
32159,Florida,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,6,6,0,0,0,0,0,0,0,0,6,0,6,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
32905,Florida,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,9,9,1,0,1,0,0,0,0,0,8,0,8,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
33431,Florida,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,6,6,1,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
34286,Florida,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,8,8,0,0,0,0,0,0,0,0,8,0,8,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
36754,Alabama,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
37185,Tennessee,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,11,11,0,0,0,0,0,0,0,0,11,0,11,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
38258,Tennessee,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
40504,Kentucky,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
43540,Ohio,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
44241,Ohio,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
45644,Ohio,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
46268,Indiana,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
47042,Indiana,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
48180,Michigan,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,5,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
48659,Michigan,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,4,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
49769,Michigan,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
50249,Iowa,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
50846,Iowa,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
53130,Wisconsin,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
54801,Wisconsin,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
55332,Minnesota,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,5,5,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
56176,Minnesota,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
56757,Minnesota,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
60030,Illinois,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,4,4,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
60917,Illinois,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
61465,Illinois,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
62414,Illinois,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
63117,Missouri,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
65325,Missouri,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
66442,Kansas,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
67867,Kansas,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,5,5,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
68901,Nebraska,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,61,61,0,0,0,0,0,0,0,0,61,0,61,0,0,5,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
70611,Louisiana,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,9,9,0,0,0,0,0,0,0,0,9,0,9,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
74127,Oklahoma,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
75082,Texas,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
76401,Texas,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,4,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
77414,Texas,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
78155,Texas,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,5,5,2,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
79022,Texas,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,7,7,0,0,0,0,0,0,0,0,7,0,7,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
80221,Colorado,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
83705,Idaho,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,4,4,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
84638,Utah,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
85282,Arizona,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,35,35,2,0,2,0,0,0,0,0,33,0,33,0,0,3,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
89128,Nevada,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
90650,California,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,3,3,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
92111,California,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,3,3,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
93110,California,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
94589,California,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
97224,Oregon,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
98250,Washington,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
01068,Massachusetts,Boston Medical Center,2000,WellSense Health,970,46,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,36,28,9,0,0,0,2026-03-02 08:27:02.243 -0500
02150,Massachusetts,Boston Medical Center,2000,WellSense Health,970,7159,1091,1091,0,0,0,0,1091,0,0,0,0,0,0,0,0,25,6140,5364,777,0,97,0,2026-03-02 08:27:02.243 -0500
03244,New Hampshire,Boston Medical Center,2000,WellSense Health,970,510,29,29,0,0,0,0,29,0,0,0,0,0,0,0,0,34,489,345,144,0,42,0,2026-03-02 08:27:02.243 -0500
48124,Michigan,United Methodist Retirement Communities,2330,Huron Valley,971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
85643,Arizona,TakeCare,2336,TakeCare,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
93602,California,Innovative Integrated Health,2466,Fresno PACE,977,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,3,0,2026-03-02 08:27:02.243 -0500
23608,Virginia,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
33570,Florida,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
36925,Alabama,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,13,13,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
38583,Tennessee,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
38871,Mississippi,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,13,13,8,0,8,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
39119,Mississippi,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,92,92,46,0,46,0,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
39772,Mississippi,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
71433,Louisiana,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
75701,Texas,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
93543,California,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
83641,Idaho,Montana Health CO-OP,2296,Mountain Health CO-OP,980,14,14,14,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
77073,Texas,Memorial Hermann Healthcare System,2344,Memorial Hermann,983,85,29,29,23,6,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
10703,New York,Centers Plan Healthy Living,2345,Centers Plan Healthy Living,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
11361,New York,RiverSpring Health,2351,RiverSpring Health,994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
10018,New York,Village Care of New York,2353,VillageCare,996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
10803,New York,Village Care of New York,2353,VillageCare,996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
71862,Arkansas,Select Founders,2355,Tribute Health,998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
72157,Arkansas,Select Founders,2355,Tribute Health,998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
01056,Massachusetts,Capital District Physicians' Health Plan,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
04042,Maine,Capital District Physicians' Health Plan,1000,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
06320,Connecticut,Capital District Physicians' Health Plan,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
07848,New Jersey,Capital District Physicians' Health Plan,1000,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
11764,New York,Capital District Physicians' Health Plan,1000,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
12583,New York,Capital District Physicians' Health Plan,1000,,,170,82,57,27,28,0,0,2,0,7,25,1,24,0,0,4,24,64,42,10,12,0,0,2026-03-02 08:27:02.243 -0500
13035,New York,Capital District Physicians' Health Plan,1000,,,23,8,5,2,3,0,0,0,0,0,3,1,2,0,0,1,15,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
13603,New York,Capital District Physicians' Health Plan,1000,,,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
14218,New York,Capital District Physicians' Health Plan,1000,,,2,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
14816,New York,Capital District Physicians' Health Plan,1000,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
22153,Virginia,Capital District Physicians' Health Plan,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
28786,North Carolina,Capital District Physicians' Health Plan,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
31312,Georgia,Capital District Physicians' Health Plan,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
33463,Florida,Capital District Physicians' Health Plan,1000,,,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
34974,Florida,Capital District Physicians' Health Plan,1000,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
60020,Illinois,Capital District Physicians' Health Plan,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
76034,Texas,Capital District Physicians' Health Plan,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
87044,New Mexico,Capital District Physicians' Health Plan,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
03264,New Hampshire,CareFirst,1002,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
20036,District of Columbia,CareFirst,1002,,,1145,1143,987,216,508,0,0,102,161,76,156,78,77,0,1,16,2,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
21213,Maryland,CareFirst,1002,,,5973,5178,2308,1098,774,0,38,367,31,542,2870,1030,1836,0,4,69,114,681,637,44,0,0,0,2026-03-02 08:27:02.243 -0500
22482,Virginia,CareFirst,1002,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
33597,Florida,CareFirst,1002,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
65037,Missouri,CareFirst,1002,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
01611,Massachusetts,Centene,1005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
02339,Massachusetts,Centene,1005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
03254,New Hampshire,Centene,1005,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2026-03-02 08:27:02.243 -0500
04360,Maine,Centene,1005,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
05680,Vermont,Centene,1005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
07419,New Jersey,Centene,1005,,,68,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,6,66,42,4,19,14,0,2026-03-02 08:27:02.243 -0500
08210,New Jersey,Centene,1005,,,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,67,43,4,20,15,0,2026-03-02 08:27:02.243 -0500
10029,New York,Centene,1005,,,7426,293,293,20,0,0,0,273,0,0,0,0,0,0,0,0,310,6830,5693,192,945,7,0,2026-03-02 08:27:02.243 -0500
11216,New York,Centene,1005,,,6650,313,313,1,0,0,0,312,0,0,0,0,0,0,0,0,636,5705,3694,442,1568,4,0,2026-03-02 08:27:02.243 -0500
11973,New York,Centene,1005,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2026-03-02 08:27:02.243 -0500
12546,New York,Centene,1005,,,24,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,20,13,2,5,0,0,2026-03-02 08:27:02.243 -0500
13416,New York,Centene,1005,,,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,482,345,65,74,1,0,2026-03-02 08:27:02.243 -0500
13778,New York,Centene,1005,,,1435,37,37,3,0,0,0,34,0,0,0,0,0,0,0,0,172,1227,903,130,194,1,0,2026-03-02 08:27:02.243 -0500
14055,New York,Centene,1005,,,145,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,20,120,92,8,20,0,0,2026-03-02 08:27:02.243 -0500
14464,New York,Centene,1005,,,127,5,5,1,0,0,0,4,0,0,0,0,0,0,0,0,6,116,78,14,23,0,0,2026-03-02 08:27:02.243 -0500
14859,New York,Centene,1005,,,112,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,16,93,67,9,16,0,0,2026-03-02 08:27:02.243 -0500
15066,Pennsylvania,Centene,1005,,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,80,80,0,0,80,0,2026-03-02 08:27:02.243 -0500
15757,Pennsylvania,Centene,1005,,,10,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,4,8,9,0,0,8,0,2026-03-02 08:27:02.243 -0500
16239,Pennsylvania,Centene,1005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2026-03-02 08:27:02.243 -0500
16935,Pennsylvania,Centene,1005,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,0,0,9,0,2026-03-02 08:27:02.243 -0500
17737,Pennsylvania,Centene,1005,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,43,0,0,43,0,2026-03-02 08:27:02.243 -0500
18419,Pennsylvania,Centene,1005,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2026-03-02 08:27:02.243 -0500
18940,Pennsylvania,Centene,1005,,,80,45,45,0,0,0,0,45,0,0,0,0,0,0,0,0,35,66,66,0,0,66,0,2026-03-02 08:27:02.243 -0500
19604,Pennsylvania,Centene,1005,,,425,416,416,0,0,0,0,416,0,0,0,0,0,0,0,0,9,251,251,0,0,251,0,2026-03-02 08:27:02.243 -0500
20659,Maryland,Centene,1005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
21770,Maryland,Centene,1005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
