STATE_NAME,MSA_NAME,MSA_CODE,PARENT_NAME,PARENT_ID,PAYER_NAME,PAYER_ID,OVERALL,COMMERCIAL,COMMERCIAL_FI,FI_HMO,FI_PPO,FI_POS,FI_INDEMNITY,PUBLIC_HIX_INDIVIDUAL,PUBLIC_HIX_SHOP,FI_CDHP,COMMERCIAL_SI,SI_HMO,SI_PPO,SI_POS,SI_INDEMNITY,SI_CDHP,MEDICARE_ADVANTAGE_PART_C,PAYER_MANAGED_MEDICAID,MGD_MEDICAID_TITLE_19,MGD_MEDICAID_TITLE_21_CHIP,MGD_MEDICAID_SPECIALTY_PROGRAMS,MANAGED_MEDICAID_DUAL_ELIGIBLE,TRICARE,OVERALL_PCT,COMMERCIAL_PCT,COMMERCIAL_FI_PCT,FI_HMO_PCT,FI_PPO_PCT,FI_POS_PCT,FI_INDEMNITY_PCT,PUBLIC_HIX_INDIVIDUAL_PCT,PUBLIC_HIX_SHOP_PCT,FI_CDHP_PCT,COMMERCIAL_SI_PCT,SI_HMO_PCT,SI_PPO_PCT,SI_POS_PCT,SI_INDEMNITY_PCT,SI_CDHP_PCT,MEDICARE_ADVANTAGE_PART_C_PCT,PAYER_MANAGED_MEDICAID_PCT,MGD_MEDICAID_TITLE_19_PCT,MGD_MEDICAID_TITLE_21_CHIP_PCT,MGD_MEDICAID_SPECIALTY_PROGRAMS_PCT,MANAGED_MEDICAID_DUAL_ELIGIBLE_PCT,TRICARE_PCT,CREATED_AT
Texas,Austin-Round Rock-San Marcos,12420,Froedtert Health,2514,,,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Froedtert Health,2514,Network Health (WI),424,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Government Employees Health Association,1063,,,4135,4135,4135,0,4135,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2400,0.3000,0.7500,0.0000,1.4600,0.0000,0.0000,0.0000,0.0000,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Government Employees Health Association,1063,Government Employees Health Association,245,4135,4135,4135,0,4135,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2400,0.3000,0.7500,0.0000,1.4600,0.0000,0.0000,0.0000,0.0000,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Health Care Service Corporation,1074,,,578468,523865,248529,2056,182311,0,498,63664,0,35275,275336,839,199134,65384,9979,23597,12958,41656,38854,2802,0,11,0,33.7100,37.7500,44.8700,13.3000,64.5100,0.0000,40.7200,30.7500,0.0000,47.8200,33.0200,27.2800,34.7900,26.4400,88.7700,12.3200,8.5500,21.8700,21.5300,27.9100,0.0000,0.0800,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Health Care Service Corporation,1074,BlueCross BlueShield Texas,91,545016,500410,247194,2053,180984,0,493,63664,0,35079,253216,839,177185,65384,9808,18679,2961,41656,38854,2802,0,11,0,31.7700,36.0600,44.6300,13.2800,64.0400,0.0000,40.3100,30.7500,0.0000,47.5500,30.3700,27.2800,30.9600,26.4400,87.2400,9.7500,1.9500,21.8700,21.5300,27.9100,0.0000,0.0800,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Health Care Service Corporation,1074,BlueCross BlueShield Oklahoma,89,1298,1298,278,0,278,0,0,0,0,10,1020,0,1020,0,0,18,0,0,0,0,0,0,0,0.0800,0.0900,0.0500,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0100,0.1200,0.0000,0.1800,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Health Care Service Corporation,1074,BlueCross BlueShield Montana,77,9987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9987,0,0,0,0,0,0,0.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Health Care Service Corporation,1074,BlueCross BlueShield New Mexico,88,9,9,8,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Health Care Service Corporation,1074,BlueCross BlueShield Illinois,86,22158,22148,1049,3,1041,0,5,0,0,186,21099,0,20928,0,171,4900,10,0,0,0,0,0,0,1.2900,1.6000,0.1900,0.0200,0.3700,0.0000,0.4100,0.0000,0.0000,0.2500,2.5300,0.0000,3.6600,0.0000,1.5200,2.5600,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,HealthPartners (MN),1089,,,153,153,90,0,90,0,0,0,0,19,63,0,61,2,0,14,0,0,0,0,0,0,0,0.0100,0.0100,0.0200,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0100,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,HealthPartners (MN),1089,HealthPartners (MN),307,153,153,90,0,90,0,0,0,0,19,63,0,61,2,0,14,0,0,0,0,0,0,0,0.0100,0.0100,0.0200,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0100,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Devoted Health,2423,,,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,0,0,0,0,0,0,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Devoted Health,2423,Devoted Health,1094,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,0,0,0,0,0,0,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,CVS Health,2141,Aetna,8,181450,171472,37828,209,28686,0,481,8452,0,6111,133644,28,133363,0,253,36873,9832,146,146,0,0,0,0,10.5800,12.3600,6.8300,1.3500,10.1500,0.0000,39.3300,4.0800,0.0000,8.2800,16.0300,0.9100,23.3000,0.0000,2.2500,19.2500,6.4900,0.0800,0.0800,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,CVS Health,2141,,,181450,171472,37828,209,28686,0,481,8452,0,6111,133644,28,133363,0,253,36873,9832,146,146,0,0,0,0,10.5800,12.3600,6.8300,1.3500,10.1500,0.0000,39.3300,4.0800,0.0000,8.2800,16.0300,0.9100,23.3000,0.0000,2.2500,19.2500,6.4900,0.0800,0.0800,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,County of Santa Clara,1200,Santa Clara Family,535,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,County of Santa Clara,1200,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Corewell Health,2217,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Corewell Health,2217,Priority Health,506,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Cook Children's Health,1310,Cook Children's Health,169,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Cook Children's Health,1310,,,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Compass Rose Benefits,2380,Compass Rose Health,1025,79,79,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0100,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Compass Rose Benefits,2380,,,79,79,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0100,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Community Health Choice (TX),1016,,,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,0,0,66,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.1000,0.0000,0.0000,0.4700,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Community Health Choice (TX),1016,Community Health Choice (TX),152,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,0,0,66,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.1000,0.0000,0.0000,0.4700,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Cigna Group,1009,Cigna,140,133259,133212,24187,62,24100,1,24,0,0,7202,109025,0,107746,1173,106,31058,47,0,0,0,0,0,0,7.7700,9.6000,4.3700,0.4000,8.5300,0.0000,1.9600,0.0000,0.0000,9.7600,13.0700,0.0000,18.8300,0.4700,0.9400,16.2100,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Cigna Group,1009,,,133259,133212,24187,62,24100,1,24,0,0,7202,109025,0,107746,1173,106,31058,47,0,0,0,0,0,0,7.7700,9.6000,4.3700,0.4000,8.5300,0.0000,1.9600,0.0000,0.0000,9.7600,13.0700,0.0000,18.8300,0.4700,0.9400,16.2100,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,CHRISTUS Health,2250,,,822,822,822,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500,0.0600,0.1500,0.0000,0.0000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,CHRISTUS Health,2250,CHRISTUS Health,870,822,822,822,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500,0.0600,0.1500,0.0000,0.0000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Centene,1005,Meridian Health Plan of Illinois,777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Centene,1005,,,119593,19709,19709,3,0,0,0,19706,0,0,0,0,0,0,0,0,3659,100181,95901,4280,0,3956,0,6.9700,1.4200,3.5600,0.0200,0.0000,0.0000,0.0000,9.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4100,52.5900,53.1500,42.6400,0.0000,28.1400,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Centene,1005,Health Net (CA),304,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Centene,1005,WellCare,644,3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648,0,0,0,0,0,0,0.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Centene,1005,Superior HealthPlan,577,115941,19706,19706,0,0,0,0,19706,0,0,0,0,0,0,0,0,10,100181,95901,4280,0,3956,0,6.7600,1.4200,3.5600,0.0000,0.0000,0.0000,0.0000,9.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,52.5900,53.1500,42.6400,0.0000,28.1400,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Carle Foundation,2464,,,15,15,14,4,4,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0300,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Carle Foundation,2464,Health Alliance Medical Plan (IL),266,15,15,14,4,4,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0300,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Capital District Physicians' Health Plan,1000,Capital District Physicians' Health Plan,116,40,40,39,1,38,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0100,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Capital District Physicians' Health Plan,1000,,,40,40,39,1,38,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0100,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Calvo's Insurance Underwriters,2383,,,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,Calvo's Insurance Underwriters,2383,Calvo's SelectCare,1028,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Tennessee,992,BlueCross BlueShield Tennessee,90,3757,3755,569,0,569,0,0,0,0,243,3186,0,3186,0,0,1101,2,0,0,0,0,0,0,0.2200,0.2700,0.1000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.3300,0.3800,0.0000,0.5600,0.0000,0.0000,0.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Tennessee,992,,,3757,3755,569,0,569,0,0,0,0,243,3186,0,3186,0,0,1101,2,0,0,0,0,0,0,0.2200,0.2700,0.1000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.3300,0.3800,0.0000,0.5600,0.0000,0.0000,0.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield North Dakota,1155,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield North Dakota,1155,NextBlue North Dakota,1149,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Mississippi,1262,,,23,23,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Mississippi,1262,BlueCross BlueShield Mississippi,98,23,23,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Minnesota,976,BlueCross BlueShield Minnesota,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Michigan,985,,,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Michigan,985,BlueCross BlueShield Vermont,83,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Michigan,985,BlueCross BlueShield Michigan,87,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Massachusetts,984,BlueCross BlueShield Massachusetts,75,12173,12173,3145,5,3140,0,0,0,0,1973,9028,2,9026,0,0,3069,0,0,0,0,0,0,0,0.7100,0.8800,0.5700,0.0300,1.1100,0.0000,0.0000,0.0000,0.0000,2.6700,1.0800,0.0700,1.5800,0.0000,0.0000,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Massachusetts,984,,,12173,12173,3145,5,3140,0,0,0,0,1973,9028,2,9026,0,0,3069,0,0,0,0,0,0,0,0.7100,0.8800,0.5700,0.0300,1.1100,0.0000,0.0000,0.0000,0.0000,2.6700,1.0800,0.0700,1.5800,0.0000,0.0000,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Hawaii (HMSA),1072,BlueCross BlueShield Hawaii (HMSA),263,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Hawaii (HMSA),1072,,,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Arizona,981,,,1174,1174,155,0,155,0,0,0,0,27,1019,0,1019,0,0,424,0,0,0,0,0,0,0,0.0700,0.0800,0.0300,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0400,0.1200,0.0000,0.1800,0.0000,0.0000,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
Texas,Austin-Round Rock-San Marcos,12420,BlueCross BlueShield Arizona,981,BlueCross BlueShield Arizona,71,1174,1174,155,0,155,0,0,0,0,27,1019,0,1019,0,0,424,0,0,0,0,0,0,0,0.0700,0.0800,0.0300,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0400,0.1200,0.0000,0.1800,0.0000,0.0000,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:25:32.429 -0500
