STATE_NAME,PARENT_NAME,PARENT_ID,PAYER_NAME,PAYER_ID,OVERALL,COMMERCIAL,COMMERCIAL_FI,FI_HMO,FI_PPO,FI_POS,FI_INDEMNITY,PUBLIC_HIX_INDIVIDUAL,PUBLIC_HIX_SHOP,FI_CDHP,COMMERCIAL_SI,SI_HMO,SI_PPO,SI_POS,SI_INDEMNITY,SI_CDHP,MEDICARE_ADVANTAGE_PART_C,PAYER_MANAGED_MEDICAID,MGD_MEDICAID_TITLE_19,MGD_MEDICAID_TITLE_21_CHIP,MGD_MEDICAID_SPECIALTY_PROGRAMS,MANAGED_MEDICAID_DUAL_ELIGIBLE,TRICARE,OVERALL_PCT,COMMERCIAL_PCT,COMMERCIAL_FI_PCT,FI_HMO_PCT,FI_PPO_PCT,FI_POS_PCT,FI_INDEMNITY_PCT,PUBLIC_HIX_INDIVIDUAL_PCT,PUBLIC_HIX_SHOP_PCT,FI_CDHP_PCT,COMMERCIAL_SI_PCT,SI_HMO_PCT,SI_PPO_PCT,SI_POS_PCT,SI_INDEMNITY_PCT,SI_CDHP_PCT,MEDICARE_ADVANTAGE_PART_C_PCT,PAYER_MANAGED_MEDICAID_PCT,MGD_MEDICAID_TITLE_19_PCT,MGD_MEDICAID_TITLE_21_CHIP_PCT,MGD_MEDICAID_SPECIALTY_PROGRAMS_PCT,MANAGED_MEDICAID_DUAL_ELIGIBLE_PCT,TRICARE_PCT,CREATED_AT
Oklahoma,Premera Blue Cross,1184,Premera Blue Cross,496,4026,4026,73,0,73,0,0,0,0,3,3953,0,3953,0,0,1175,0,0,0,0,0,0,0,0.1600,0.2500,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0100,0.5200,0.0000,0.6400,0.0000,0.0000,0.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Premera Blue Cross,1184,,,4026,4026,73,0,73,0,0,0,0,3,3953,0,3953,0,0,1175,0,0,0,0,0,0,0,0.1600,0.2500,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0100,0.5200,0.0000,0.6400,0.0000,0.0000,0.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Presbyterian Health,1185,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Presbyterian Health,1185,Presbyterian Health,499,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Renown Health,1248,Hometown Health,323,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Renown Health,1248,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Rural Carrier Benefit,2443,,,564,564,564,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200,0.0400,0.0700,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Rural Carrier Benefit,2443,Rural Carrier Benefit,1113,564,564,564,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200,0.0400,0.0700,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Saint Francis Health,1348,,,99940,65341,65341,50271,2294,0,0,12776,0,0,0,0,0,0,0,0,34599,0,0,0,0,0,0,3.9700,4.0900,7.7600,67.7700,0.5200,0.0000,0.0000,4.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Saint Francis Health,1348,CommunityCare (OK),161,99940,65341,65341,50271,2294,0,0,12776,0,0,0,0,0,0,0,0,34599,0,0,0,0,0,0,3.9700,4.0900,7.7600,67.7700,0.5200,0.0000,0.0000,4.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,SAMBA Health Benefit,2381,SAMBA Health Benefit,1026,207,207,207,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0200,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,SAMBA Health Benefit,2381,,,207,207,207,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0200,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,SCAN,1201,SCAN Health,538,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,SCAN,1201,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Sentara Health,996,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Arkansas BlueCross BlueShield,964,Arkansas BlueCross BlueShield,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,Arkansas BlueCross BlueShield,964,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,APWU Health,2382,,,2220,2220,2220,0,2220,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900,0.1400,0.2600,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,1.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,APWU Health,2382,APWU Health,1027,2220,2220,2220,0,2220,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900,0.1400,0.2600,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,1.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,American Health,2431,American Health Advantage,1134,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,American Health,2431,,,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,American Foreign Service Protective,2441,American Foreign Service Protective Association,1111,1519,1519,1519,0,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600,0.1000,0.1800,0.0000,0.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,American Foreign Service Protective,2441,,,1519,1519,1519,0,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600,0.1000,0.1800,0.0000,0.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,BlueCross Idaho,994,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,BlueCross Idaho,994,BlueCross Idaho,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,BlueCross BlueShield Tennessee,992,,,8063,8045,485,0,485,0,0,0,0,238,7560,0,7560,0,0,1972,18,0,0,0,0,0,0,0.3200,0.5000,0.0600,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.4400,1.0000,0.0000,1.2300,0.0000,0.0000,1.2800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,BlueCross BlueShield Tennessee,992,Shared Health,1162,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oklahoma,BlueCross BlueShield Tennessee,992,BlueCross BlueShield Tennessee,90,8053,8045,485,0,485,0,0,0,0,238,7560,0,7560,0,0,1972,8,0,0,0,0,0,0,0.3200,0.5000,0.0600,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.4400,1.0000,0.0000,1.2300,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Elevance Health,1251,Anthem BlueCross BlueShield Georgia,85,11099,10335,493,0,363,130,0,0,0,27,9842,2,9113,722,5,5264,764,0,0,0,0,0,0,0.2800,0.4700,0.0500,0.0000,0.0700,0.2400,0.0000,0.0000,0.0000,0.0400,0.8100,0.0100,0.8600,0.6100,0.0300,2.4300,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Advanced Health,1873,Advanced Health,195,23803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,0,0,0,2573,0,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9700,0.0000,0.0000,0.0000,2.8800,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Advanced Health,1873,,,23803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,0,0,0,2573,0,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9700,0.0000,0.0000,0.0000,2.8800,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Alignment Healthcare USA,2337,,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Alignment Healthcare USA,2337,Alignment Health,141,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Alliant Health,1866,Alliant Health,14,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Alliant Health,1866,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,American Foreign Service Protective,2441,,,1150,1150,1150,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300,0.0500,0.1100,0.0000,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,American Foreign Service Protective,2441,American Foreign Service Protective Association,1111,1150,1150,1150,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300,0.0500,0.1100,0.0000,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,APWU Health,2382,,,2206,2206,2206,0,2206,0,0,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600,0.1000,0.2200,0.0000,0.4200,0.0000,0.0000,0.0000,0.0000,1.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,APWU Health,2382,APWU Health,1027,2206,2206,2206,0,2206,0,0,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600,0.1000,0.2200,0.0000,0.4200,0.0000,0.0000,0.0000,0.0000,1.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Arkansas BlueCross BlueShield,964,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Arkansas BlueCross BlueShield,964,Arkansas BlueCross BlueShield,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Ascendiun dba Blue Shield California,979,Blue Shield California,96,13970,13355,6835,41,6794,0,0,0,0,180,6520,0,6520,0,0,167,615,0,0,0,0,0,0,0.3500,0.6000,0.6800,0.0100,1.2900,0.0000,0.0000,0.0000,0.0000,0.2500,0.5400,0.0000,0.6100,0.0000,0.0000,0.0800,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Ascendiun dba Blue Shield California,979,,,13970,13355,6835,41,6794,0,0,0,0,180,6520,0,6520,0,0,167,615,0,0,0,0,0,0,0.3500,0.6000,0.6800,0.0100,1.2900,0.0000,0.0000,0.0000,0.0000,0.2500,0.5400,0.0000,0.6100,0.0000,0.0000,0.0800,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Astiva Health,2471,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Astiva Health,2471,Astiva Health,1157,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,ATRIO Health,1910,,,37497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37497,0,0,0,0,0,0,0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,ATRIO Health,1910,ATRIO Health,56,37497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37497,0,0,0,0,0,0,0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Avera Health,970,Avera Health,59,4,4,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Avera Health,970,,,4,4,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Baylor Scott and White,1202,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Baylor Scott and White,1202,Baylor Scott and White,540,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Baystate Health,2249,Health New England,278,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Baystate Health,2249,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Blue Cross and Blue Shield of Alabama,975,,,4247,4247,163,0,163,0,0,0,0,2,4084,0,4069,0,15,410,0,0,0,0,0,0,0,0.1100,0.1900,0.0200,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.0000,0.3800,0.0000,0.1000,0.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,Blue Cross and Blue Shield of Alabama,975,Blue Cross and Blue Shield Alabama,70,4247,4247,163,0,163,0,0,0,0,2,4084,0,4069,0,15,410,0,0,0,0,0,0,0,0.1100,0.1900,0.0200,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.0000,0.3800,0.0000,0.1000,0.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,BlueCross BlueShield Arizona,981,,,4304,4304,175,0,175,0,0,0,0,22,4129,0,4129,0,0,3070,0,0,0,0,0,0,0,0.1100,0.1900,0.0200,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.3400,0.0000,0.3900,0.0000,0.0000,1.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,BlueCross BlueShield Arizona,981,BlueCross BlueShield Arizona,71,4304,4304,175,0,175,0,0,0,0,22,4129,0,4129,0,0,3070,0,0,0,0,0,0,0,0.1100,0.1900,0.0200,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.3400,0.0000,0.3900,0.0000,0.0000,1.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,BlueCross BlueShield Hawaii (HMSA),1072,BlueCross BlueShield Hawaii (HMSA),263,88,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0000,0.0000,0.0100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,BlueCross BlueShield Hawaii (HMSA),1072,,,88,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0000,0.0000,0.0100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,BlueCross BlueShield Louisiana,1118,BlueCross BlueShield Louisiana,365,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,BlueCross BlueShield Louisiana,1118,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,BlueCross BlueShield Massachusetts,984,,,4141,4141,1783,1,1782,0,0,0,0,1062,2358,0,2357,0,1,980,0,0,0,0,0,0,0,0.1000,0.1900,0.1800,0.0000,0.3400,0.0000,0.0000,0.0000,0.0000,1.4600,0.1900,0.0000,0.2200,0.0000,0.0100,0.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Oregon,BlueCross BlueShield Massachusetts,984,BlueCross BlueShield Massachusetts,75,4141,4141,1783,1,1782,0,0,0,0,1062,2358,0,2357,0,1,980,0,0,0,0,0,0,0,0.1000,0.1900,0.1800,0.0000,0.3400,0.0000,0.0000,0.0000,0.0000,1.4600,0.1900,0.0000,0.2200,0.0000,0.0100,0.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
