STATE_NAME,COUNTY_NAME,COUNTY_CODE,PARENT_NAME,PARENT_ID,PAYER_NAME,PAYER_ID,OVERALL,COMMERCIAL,COMMERCIAL_FI,FI_HMO,FI_PPO,FI_POS,FI_INDEMNITY,PUBLIC_HIX_INDIVIDUAL,PUBLIC_HIX_SHOP,FI_CDHP,COMMERCIAL_SI,SI_HMO,SI_PPO,SI_POS,SI_INDEMNITY,SI_CDHP,MEDICARE_ADVANTAGE_PART_C,PAYER_MANAGED_MEDICAID,MGD_MEDICAID_TITLE_19,MGD_MEDICAID_TITLE_21_CHIP,MGD_MEDICAID_SPECIALTY_PROGRAMS,MANAGED_MEDICAID_DUAL_ELIGIBLE,TRICARE,OVERALL_PCT,COMMERCIAL_PCT,COMMERCIAL_FI_PCT,FI_HMO_PCT,FI_PPO_PCT,FI_POS_PCT,FI_INDEMNITY_PCT,PUBLIC_HIX_INDIVIDUAL_PCT,PUBLIC_HIX_SHOP_PCT,FI_CDHP_PCT,COMMERCIAL_SI_PCT,SI_HMO_PCT,SI_PPO_PCT,SI_POS_PCT,SI_INDEMNITY_PCT,SI_CDHP_PCT,MEDICARE_ADVANTAGE_PART_C_PCT,PAYER_MANAGED_MEDICAID_PCT,MGD_MEDICAID_TITLE_19_PCT,MGD_MEDICAID_TITLE_21_CHIP_PCT,MGD_MEDICAID_SPECIALTY_PROGRAMS_PCT,MANAGED_MEDICAID_DUAL_ELIGIBLE_PCT,TRICARE_PCT,CREATED_AT
Ohio,Fulton County,39051,Elevance Health,1251,Anthem BlueCross BlueShield Maine,36,4,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Fulton County,39051,Elevance Health,1251,Anthem BlueCross BlueShield Virginia,41,69,59,1,0,1,0,0,0,0,0,58,0,47,0,11,21,10,0,0,0,0,0,0,0.2100,0.2600,0.0100,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.3700,0.0000,0.3600,0.0000,7.8600,0.5000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Fulton County,39051,Health Care Service Corporation,1074,BlueCross BlueShield Texas,91,81,81,5,0,5,0,0,0,0,1,76,0,73,0,3,9,0,0,0,0,0,0,0,0.2400,0.3600,0.0700,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0600,0.4900,0.0000,0.5600,0.0000,2.1400,0.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Fulton County,39051,Henry Ford Health,2245,Health Alliance Plan (MI),267,39,39,9,5,4,0,0,0,0,1,30,0,30,0,0,0,0,0,0,0,0,0,0,0.1200,0.1800,0.1300,0.5400,0.1100,0.0000,0.0000,0.0000,0.0000,0.0600,0.1900,0.0000,0.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Fulton County,39051,Humana,1100,Humana Military Healthcare Services,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,2026-03-02 08:23:00.633 -0500
Ohio,Fulton County,39051,Medical Mutual,1129,Medical Mutual,391,4818,4586,1264,36,1060,0,0,168,0,706,3322,8,3262,39,13,879,232,0,0,0,0,0,0,14.5600,20.5800,18.6800,3.8800,28.7100,0.0000,0.0000,9.1000,0.0000,42.7400,21.4100,0.5700,25.2300,3.7400,9.2900,20.9600,4.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Fulton County,39051,Point32Health,1225,Harvard Pilgrim Health Care,262,3,3,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0400,0.1100,0.0500,0.0000,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,BlueCross BlueShield Arizona,981,,,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0.0100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0400,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,UnitedHealth Group,1231,UnitedHealthcare,609,1348,838,324,2,21,295,6,0,0,62,514,0,21,481,12,164,510,0,0,0,0,0,0,6.4400,9.1400,9.6200,4.0800,1.1600,100.0000,66.6700,0.0000,0.0000,9.4200,8.8500,0.0000,0.4000,99.5900,32.4300,11.7800,13.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,NALC Health Benefit,2379,NALC Health Benefit,1024,11,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500,0.1200,0.3300,0.0000,0.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,Mail Handlers Benefit,2442,Mail Handlers Benefit,1112,18,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900,0.2000,0.5300,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,Highmark,1095,,,1259,1215,256,0,256,0,0,0,0,7,959,0,959,0,0,14,44,0,0,0,0,0,0,6.0200,13.2500,7.6000,0.0000,14.1700,0.0000,0.0000,0.0000,0.0000,1.0600,16.5200,0.0000,18.1600,0.0000,0.0000,1.0100,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,Health Plan of the Upper Ohio Valley,1083,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,Elevance Health,1251,Anthem BlueCross BlueShield Nevada,38,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,Elevance Health,1251,Anthem BlueCross BlueShield Wisconsin,31,8,8,7,0,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0400,0.0900,0.2100,0.0000,0.3900,0.0000,0.0000,0.0000,0.0000,0.1500,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,Elevance Health,1251,Anthem BlueCross California,93,36,36,1,0,1,0,0,0,0,0,35,0,35,0,0,11,0,0,0,0,0,0,0,0.1700,0.3900,0.0300,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.6600,0.0000,0.0000,0.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,Centene,1005,Buckeye Health,107,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,468,0,0,0,0,2.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7900,5.7900,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,BlueCross BlueShield Massachusetts,984,,,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0600,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Gallia County,39053,APWU Health,2382,,,8,8,8,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400,0.0900,0.2400,0.0000,0.4400,0.0000,0.0000,0.0000,0.0000,0.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,BlueCross BlueShield Tennessee,992,BlueCross BlueShield Tennessee,90,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0100,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,APWU Health,2382,,,35,35,35,0,35,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2600,0.5100,0.8900,0.0000,2.5200,0.0000,0.0000,0.0000,0.0000,4.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,Central California Alliance for Health,2006,Central California Alliance for Health,130,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,5760,0,0,0,0,43.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.7900,99.7900,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,Elevance Health,1251,Anthem BlueCross BlueShield Wisconsin,31,4,4,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0.0300,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1400,0.0000,0.1500,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,Elevance Health,1251,Anthem BlueCross BlueShield Colorado,32,7,7,0,0,0,0,0,0,0,0,7,0,7,0,0,3,0,0,0,0,0,0,0,0.0500,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2400,0.0000,0.2700,0.0000,0.0000,0.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,Health Care Service Corporation,1074,BlueCross BlueShield Oklahoma,89,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,Highmark,1095,Highmark Blue Cross Blue Shield Western New York,873,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0.0200,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,Kaiser Permanente,1112,Kaiser Permanente,350,1087,996,957,935,0,0,0,18,4,33,39,39,0,0,0,18,79,12,12,0,0,0,0,8.1300,14.5300,24.4500,78.9700,0.0000,0.0000,0.0000,1.9600,1.2000,12.8900,1.3300,70.9100,0.0000,0.0000,0.0000,4.5500,10.6200,0.2100,0.2100,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,Premera Blue Cross,1184,,,12,12,5,0,5,0,0,0,0,0,7,0,7,0,0,2,0,0,0,0,0,0,0,0.0900,0.1800,0.1300,0.0000,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.2400,0.0000,0.2700,0.0000,0.0000,0.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
California,Mariposa County,6043,TriWest Alliance,2233,TriWest Healthcare,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Molina Healthcare,1142,Molina Healthcare,1022,1009,573,573,0,0,0,0,573,0,0,0,0,0,0,0,0,1,435,435,0,0,0,0,1.4600,1.1300,3.4600,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,5.8700,5.8700,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Pennsylvania Public School Employees` Retirement,2128,Pennsylvania Public School Employees' Retirement,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Rural Carrier Benefit,2443,Rural Carrier Benefit,1113,7,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0400,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,UnitedHealth Group,1231,UnitedHealthcare,609,8137,5547,1441,33,309,1085,14,0,0,274,4106,0,330,3721,55,1308,2590,0,0,0,0,0,0,11.8100,10.9300,8.7100,4.6200,2.9700,99.2700,58.3300,0.0000,0.0000,5.5700,12.0000,0.0000,1.0900,99.5700,35.9500,13.8500,22.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Humana,1100,Humana Military Healthcare Services,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,C and O Employees' Hospital Association,2001,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Centene,1005,Buckeye Health,107,1255,582,582,0,0,0,0,582,0,0,0,0,0,0,0,0,76,739,739,0,0,142,0,1.8200,1.1500,3.5200,0.0000,0.0000,0.0000,0.0000,13.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,9.9700,9.9700,0.0000,0.0000,19.2700,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Compass Rose Benefits,2380,Compass Rose Health,1025,19,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300,0.0400,0.1100,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Elevance Health,1251,Wellpoint,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Elevance Health,1251,Anthem BlueCross BlueShield Georgia,85,361,263,10,0,2,8,0,0,0,1,253,0,247,6,0,48,98,0,0,0,0,0,0,0.5200,0.5200,0.0600,0.0000,0.0200,0.7300,0.0000,0.0000,0.0000,0.0200,0.7400,0.0000,0.8200,0.1600,0.0000,0.5100,0.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Health Care Service Corporation,1074,,,1087,1087,110,0,110,0,0,0,0,16,977,0,975,0,2,170,0,0,0,0,0,0,0,1.5800,2.1400,0.6600,0.0000,1.0600,0.0000,0.0000,0.0000,0.0000,0.3300,2.8500,0.0000,3.2300,0.0000,1.3100,1.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Henry Ford Health,2245,,,8,8,2,1,1,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0100,0.1400,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Highmark,1095,Highmark Blue Cross Blue Shield Western New York,873,20,20,14,0,14,0,0,0,0,0,6,0,5,0,1,0,0,0,0,0,0,0,0,0.0300,0.0400,0.0800,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Kaiser Permanente,1112,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,Ascendiun dba Blue Shield California,979,,,224,224,52,0,52,0,0,0,0,2,172,0,172,0,0,5,0,0,0,0,0,0,0,0.3300,0.4400,0.3100,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0400,0.5000,0.0000,0.5700,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Geauga County,39055,BlueCross BlueShield Arizona,981,BlueCross BlueShield Arizona,71,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Highmark,1095,,,1807,1807,161,0,161,0,0,0,0,6,1646,0,1646,0,0,60,0,0,0,0,0,0,0,1.5000,2.3900,0.4300,0.0000,0.5800,0.0000,0.0000,0.0000,0.0000,0.0800,4.3400,0.0000,6.9400,0.0000,0.0000,0.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Kaiser Permanente,1112,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Medical Mutual,1129,,,3591,2984,2235,192,1178,0,2,863,0,700,749,4,745,0,0,272,607,0,0,0,0,0,0,2.9900,3.9500,5.9300,25.2000,4.2800,0.0000,8.0000,12.4200,0.0000,9.2100,1.9700,0.4600,3.1400,0.0000,0.0000,2.3400,3.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Pennsylvania Public School Employees` Retirement,2128,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Premera Blue Cross,1184,,,42,42,5,0,5,0,0,0,0,0,37,0,37,0,0,11,0,0,0,0,0,0,0,0.0300,0.0600,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.1600,0.0000,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,UnitedHealth Group,1231,UnitedHealthcare,609,20922,17714,4145,68,1191,2400,11,475,0,788,13569,0,508,13007,54,4323,3208,0,0,0,0,0,0,17.4200,23.4300,11.0000,8.9200,4.3300,99.8300,44.0000,6.8300,0.0000,10.3700,35.7700,0.0000,2.1400,99.8500,17.1400,37.2000,17.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Ascendiun dba Blue Shield California,979,Blue Shield California,96,95,95,51,0,51,0,0,0,0,1,44,0,44,0,0,1,0,0,0,0,0,0,0,0.0800,0.1300,0.1400,0.0000,0.1900,0.0000,0.0000,0.0000,0.0000,0.0100,0.1200,0.0000,0.1900,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,American Foreign Service Protective,2441,American Foreign Service Protective Association,1111,222,222,222,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1800,0.2900,0.5900,0.0000,0.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Elevance Health,1251,Anthem BlueCross BlueShield Kentucky,35,137,137,34,0,34,0,0,0,0,8,103,0,103,0,0,50,0,0,0,0,0,0,0,0.1100,0.1800,0.0900,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.1100,0.2700,0.0000,0.4300,0.0000,0.0000,0.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Elevance Health,1251,Anthem BlueCross BlueShield Missouri,37,364,364,6,0,6,0,0,0,0,1,358,0,358,0,0,242,0,0,0,0,0,0,0,0.3000,0.4800,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0100,0.9400,0.0000,1.5100,0.0000,0.0000,2.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,CVS Health,2141,,,7633,5065,1400,1,1388,0,11,0,0,120,3665,0,3643,0,22,1011,2568,0,0,0,0,0,0,6.3600,6.7000,3.7200,0.1300,5.0400,0.0000,44.0000,0.0000,0.0000,1.5800,9.6600,0.0000,15.3600,0.0000,6.9800,8.7000,14.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Centene,1005,Buckeye Health,107,2974,1073,1073,0,0,0,0,1073,0,0,0,0,0,0,0,0,495,2613,2613,0,0,1207,0,2.4800,1.4200,2.8500,0.0000,0.0000,0.0000,0.0000,15.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7700,9.1800,9.1800,0.0000,0.0000,64.7500,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,BlueCross BlueShield Tennessee,992,BlueCross BlueShield Tennessee,90,205,205,73,0,73,0,0,0,0,25,132,0,132,0,0,47,0,0,0,0,0,0,0,0.1700,0.2700,0.1900,0.0000,0.2700,0.0000,0.0000,0.0000,0.0000,0.3300,0.3500,0.0000,0.5600,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,BlueCross BlueShield Hawaii (HMSA),1072,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0100,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Greene County,39057,Health Care Service Corporation,1074,,,2562,2562,149,0,149,0,0,0,0,21,2413,1,2180,0,232,406,0,0,0,0,0,0,0,2.1300,3.3900,0.4000,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.2800,6.3600,0.1100,9.1900,0.0000,73.6500,3.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
